pt,Assigned_Topic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Allergy to chemicals,Allergic
Allergy to chemicals,Allergic
Allergy to chemicals,Allergic
Allergy to chemicals,Allergic
Allergy to chemicals,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Blood pressure diastolic decreased,Circulatory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Aneurysm,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Animal scratch,Other
Animal scratch,Other
Animal scratch,Other
Animal scratch,Other
Animal scratch,Other
